model_name,input,input_length,sorted,output,output_length,is_sorted,is_correct,error_list,hallucination_count,missing_count,time_taken
gemini-2.5-flash,"[2085, 8260, 6242, 9375, 8283, 666, 3458, 3091, 977, 7314]",10,"[9375, 8283, 8260, 7314, 6242, 3458, 3091, 2085, 977, 666]","[9375, 8283, 8260, 7314, 6242, 3458, 3091, 2085, 977, 666]",10,True,True,[],0,0,0.8472745418548584
claude-sonnet-4-5,"[2085, 8260, 6242, 9375, 8283, 666, 3458, 3091, 977, 7314]",10,"[9375, 8283, 8260, 7314, 6242, 3458, 3091, 2085, 977, 666]","[9375, 8283, 8260, 7314, 6242, 3458, 3091, 2085, 977, 666]",10,True,True,[],0,0,1.1570947170257568
gpt-5.2,"[2085, 8260, 6242, 9375, 8283, 666, 3458, 3091, 977, 7314]",10,"[9375, 8283, 8260, 7314, 6242, 3458, 3091, 2085, 977, 666]","[977, 666, 9375, 8283, 8260, 7314, 6242, 3458, 3091, 2085]",10,False,False,[],0,0,1.1388258934020996
gemini-3-pro-preview,"[2136, 8964, 7006, 9359, 623, 2264, 499, 2805, 1268, 2615]",10,"[9359, 8964, 7006, 2805, 2615, 2264, 2136, 1268, 623, 499]","[9359, 8964, 7006, 2805, 2615, 2264, 2136, 1268, 623, 499]",10,True,True,[],0,0,8.153192281723022
gemini-2.5-flash,"[2136, 8964, 7006, 9359, 623, 2264, 499, 2805, 1268, 2615]",10,"[9359, 8964, 7006, 2805, 2615, 2264, 2136, 1268, 623, 499]","[9359, 8964, 7006, 2805, 2615, 2264, 2136, 1268, 623, 499]",10,True,True,[],0,0,1.5658228397369385
claude-sonnet-4-5,"[2136, 8964, 7006, 9359, 623, 2264, 499, 2805, 1268, 2615]",10,"[9359, 8964, 7006, 2805, 2615, 2264, 2136, 1268, 623, 499]","[9359, 8964, 7006, 2805, 2615, 2264, 2136, 1268, 623, 499]",10,True,True,[],0,0,1.3983025550842285
gpt-5.2,"[2136, 8964, 7006, 9359, 623, 2264, 499, 2805, 1268, 2615]",10,"[9359, 8964, 7006, 2805, 2615, 2264, 2136, 1268, 623, 499]","[9359, 8964, 7006, 2805, 2615, 2264, 2136, 1268, 623, 499]",10,True,True,[],0,0,0.9168577194213867
gemini-3-pro-preview,"[7364, 2680, 2201, 8072, 9539, 8218, 5215, 1074, 7467, 5108]",10,"[9539, 8218, 8072, 7467, 7364, 5215, 5108, 2680, 2201, 1074]","[9539, 8218, 8072, 7467, 7364, 5215, 5108, 2680, 2201, 1074]",10,True,True,[],0,0,10.626568794250488
gemini-2.5-flash,"[7364, 2680, 2201, 8072, 9539, 8218, 5215, 1074, 7467, 5108]",10,"[9539, 8218, 8072, 7467, 7364, 5215, 5108, 2680, 2201, 1074]","[9539, 8218, 8072, 7467, 7364, 5215, 5108, 2680, 2201, 1074]",10,True,True,[],0,0,4.6753318309783936
claude-sonnet-4-5,"[7364, 2680, 2201, 8072, 9539, 8218, 5215, 1074, 7467, 5108]",10,"[9539, 8218, 8072, 7467, 7364, 5215, 5108, 2680, 2201, 1074]","[9539, 8218, 8072, 7467, 7364, 5215, 5108, 2680, 2201, 1074]",10,True,True,[],0,0,1.8706741333007812
gpt-5.2,"[7364, 2680, 2201, 8072, 9539, 8218, 5215, 1074, 7467, 5108]",10,"[9539, 8218, 8072, 7467, 7364, 5215, 5108, 2680, 2201, 1074]","[9539, 8218, 8072, 7467, 7364, 5215, 5108, 2680, 2201, 1074]",10,True,True,[],0,0,1.2096657752990723
gemini-3-pro-preview,"[1960, 8906, 9988, 4129, 9394, 3064, 4677, 241, 7806, 9647]",10,"[9988, 9647, 9394, 8906, 7806, 4677, 4129, 3064, 1960, 241]","[9988, 9647, 9394, 8906, 7806, 4677, 4129, 3064, 1960, 241]",10,True,True,[],0,0,9.88307237625122
gemini-2.5-flash,"[1960, 8906, 9988, 4129, 9394, 3064, 4677, 241, 7806, 9647]",10,"[9988, 9647, 9394, 8906, 7806, 4677, 4129, 3064, 1960, 241]","[9988, 9647, 9394, 8906, 7806, 4677, 4129, 3064, 1960, 241]",10,True,True,[],0,0,1.8317084312438965
claude-sonnet-4-5,"[1960, 8906, 9988, 4129, 9394, 3064, 4677, 241, 7806, 9647]",10,"[9988, 9647, 9394, 8906, 7806, 4677, 4129, 3064, 1960, 241]","[9988, 9647, 9394, 8906, 7806, 4677, 4129, 3064, 1960, 241]",10,True,True,[],0,0,3.007699489593506
gpt-5.2,"[1960, 8906, 9988, 4129, 9394, 3064, 4677, 241, 7806, 9647]",10,"[9988, 9647, 9394, 8906, 7806, 4677, 4129, 3064, 1960, 241]","[9988, 9647, 9394, 8906, 7806, 4677, 4129, 3064, 1960, 241]",10,True,True,[],0,0,0.8903470039367676
gemini-3-pro-preview,"[1329, 5823, 5510, 9412, 25, 6114, 7156, 7879, 8436, 8532]",10,"[9412, 8532, 8436, 7879, 7156, 6114, 5823, 5510, 1329, 25]","[9412, 8532, 8436, 7879, 7156, 6114, 5823, 5510, 1329, 25]",10,True,True,[],0,0,11.990453004837036
gemini-2.5-flash,"[1329, 5823, 5510, 9412, 25, 6114, 7156, 7879, 8436, 8532]",10,"[9412, 8532, 8436, 7879, 7156, 6114, 5823, 5510, 1329, 25]","[9412, 8532, 8436, 7879, 7156, 6114, 5823, 5510, 1329, 25]",10,True,True,[],0,0,1.289335012435913
claude-sonnet-4-5,"[1329, 5823, 5510, 9412, 25, 6114, 7156, 7879, 8436, 8532]",10,"[9412, 8532, 8436, 7879, 7156, 6114, 5823, 5510, 1329, 25]","[9412, 8532, 8436, 7879, 7156, 6114, 5823, 5510, 1329, 25]",10,True,True,[],0,0,1.5867984294891357
gpt-5.2,"[1329, 5823, 5510, 9412, 25, 6114, 7156, 7879, 8436, 8532]",10,"[9412, 8532, 8436, 7879, 7156, 6114, 5823, 5510, 1329, 25]","[9412, 8532, 8436, 7879, 7156, 6114, 5823, 5510, 1329, 25]",10,True,True,[],0,0,0.8143680095672607
gemini-3-pro-preview,"[649, 6379, 9157, 4406, 9501, 4966, 8229, 5660, 4161, 5553]",10,"[9501, 9157, 8229, 6379, 5660, 5553, 4966, 4406, 4161, 649]","[9501, 9157, 8229, 6379, 5660, 5553, 4966, 4406, 4161, 649]",10,True,True,[],0,0,9.891448020935059
gemini-2.5-flash,"[649, 6379, 9157, 4406, 9501, 4966, 8229, 5660, 4161, 5553]",10,"[9501, 9157, 8229, 6379, 5660, 5553, 4966, 4406, 4161, 649]","[9501, 9157, 8229, 6379, 5660, 5553, 4966, 4406, 4161, 649]",10,True,True,[],0,0,1.6373498439788818
claude-sonnet-4-5,"[649, 6379, 9157, 4406, 9501, 4966, 8229, 5660, 4161, 5553]",10,"[9501, 9157, 8229, 6379, 5660, 5553, 4966, 4406, 4161, 649]","[9501, 9157, 8229, 6379, 5660, 5553, 4966, 4406, 4161, 649]",10,True,True,[],0,0,2.2667229175567627
gpt-5.2,"[649, 6379, 9157, 4406, 9501, 4966, 8229, 5660, 4161, 5553]",10,"[9501, 9157, 8229, 6379, 5660, 5553, 4966, 4406, 4161, 649]","[9501, 9157, 8229, 6379, 5660, 5553, 4966, 4406, 4161, 649]",10,True,True,[],0,0,0.837449312210083
gemini-3-pro-preview,"[5492, 8263, 5909, 4223, 4145, 5784, 6216, 9934, 8581, 6966]",10,"[9934, 8581, 8263, 6966, 6216, 5909, 5784, 5492, 4223, 4145]","[9934, 8581, 8263, 6966, 6216, 5909, 5784, 5492, 4223, 4145]",10,True,True,[],0,0,9.269213914871216
gemini-2.5-flash,"[5492, 8263, 5909, 4223, 4145, 5784, 6216, 9934, 8581, 6966]",10,"[9934, 8581, 8263, 6966, 6216, 5909, 5784, 5492, 4223, 4145]","[9934, 8581, 8263, 6966, 6216, 5909, 5784, 5492, 4223, 4145]",10,True,True,[],0,0,1.6260404586791992
claude-sonnet-4-5,"[5492, 8263, 5909, 4223, 4145, 5784, 6216, 9934, 8581, 6966]",10,"[9934, 8581, 8263, 6966, 6216, 5909, 5784, 5492, 4223, 4145]","[9934, 8581, 8263, 6966, 6216, 5909, 5784, 5492, 4223, 4145]",10,True,True,[],0,0,1.1645832061767578
gpt-5.2,"[5492, 8263, 5909, 4223, 4145, 5784, 6216, 9934, 8581, 6966]",10,"[9934, 8581, 8263, 6966, 6216, 5909, 5784, 5492, 4223, 4145]","[9934, 8581, 8263, 6966, 6216, 5909, 5784, 5492, 4223, 4145]",10,True,True,[],0,0,0.8777546882629395
gemini-3-pro-preview,"[3139, 8180, 1311, 7771, 9053, 4509, 5893, 330, 6426, 4712]",10,"[9053, 8180, 7771, 6426, 5893, 4712, 4509, 3139, 1311, 330]","[9053, 8180, 7771, 6426, 5893, 4712, 4509, 3139, 1311, 330]",10,True,True,[],0,0,8.446229219436646
gemini-2.5-flash,"[3139, 8180, 1311, 7771, 9053, 4509, 5893, 330, 6426, 4712]",10,"[9053, 8180, 7771, 6426, 5893, 4712, 4509, 3139, 1311, 330]","[9053, 8180, 7771, 6426, 5893, 4712, 4509, 3139, 1311, 330]",10,True,True,[],0,0,1.8283591270446777
claude-sonnet-4-5,"[3139, 8180, 1311, 7771, 9053, 4509, 5893, 330, 6426, 4712]",10,"[9053, 8180, 7771, 6426, 5893, 4712, 4509, 3139, 1311, 330]","[9053, 8180, 7771, 6426, 5893, 4712, 4509, 3139, 1311, 330]",10,True,True,[],0,0,1.6942179203033447
gpt-5.2,"[3139, 8180, 1311, 7771, 9053, 4509, 5893, 330, 6426, 4712]",10,"[9053, 8180, 7771, 6426, 5893, 4712, 4509, 3139, 1311, 330]","[9053, 8180, 7771, 6426, 5893, 4712, 4509, 3139, 1311, 330]",10,True,True,[],0,0,1.1388461589813232
gemini-3-pro-preview,"[4309, 9140, 2111, 3960, 8698, 1937, 6997, 5619, 6623, 5358]",10,"[9140, 8698, 6997, 6623, 5619, 5358, 4309, 3960, 2111, 1937]","[9140, 8698, 6997, 6623, 5619, 5358, 4309, 3960, 2111, 1937]",10,True,True,[],0,0,11.146661043167114
gemini-2.5-flash,"[4309, 9140, 2111, 3960, 8698, 1937, 6997, 5619, 6623, 5358]",10,"[9140, 8698, 6997, 6623, 5619, 5358, 4309, 3960, 2111, 1937]","[9140, 8698, 6997, 6623, 5619, 5358, 4309, 3960, 2111, 1937]",10,True,True,[],0,0,1.6392192840576172
claude-sonnet-4-5,"[4309, 9140, 2111, 3960, 8698, 1937, 6997, 5619, 6623, 5358]",10,"[9140, 8698, 6997, 6623, 5619, 5358, 4309, 3960, 2111, 1937]","[9140, 8698, 6997, 6623, 5619, 5358, 4309, 3960, 2111, 1937]",10,True,True,[],0,0,1.9011096954345703
gpt-5.2,"[4309, 9140, 2111, 3960, 8698, 1937, 6997, 5619, 6623, 5358]",10,"[9140, 8698, 6997, 6623, 5619, 5358, 4309, 3960, 2111, 1937]","[9140, 8698, 6997, 6623, 5619, 5358, 4309, 3960, 2111, 1937]",10,True,True,[],0,0,0.9355270862579346
gemini-3-pro-preview,"[6538, 5384, 1078, 1620, 2185, 1504, 3092, 9855, 4379, 9422]",10,"[9855, 9422, 6538, 5384, 4379, 3092, 2185, 1620, 1504, 1078]","[9855, 9422, 6538, 5384, 4379, 3092, 2185, 1620, 1504, 1078]",10,True,True,[],0,0,13.358417987823486
gemini-2.5-flash,"[6538, 5384, 1078, 1620, 2185, 1504, 3092, 9855, 4379, 9422]",10,"[9855, 9422, 6538, 5384, 4379, 3092, 2185, 1620, 1504, 1078]","[9855, 9422, 6538, 5384, 4379, 3092, 2185, 1620, 1504, 1078]",10,True,True,[],0,0,1.8420469760894775
claude-sonnet-4-5,"[6538, 5384, 1078, 1620, 2185, 1504, 3092, 9855, 4379, 9422]",10,"[9855, 9422, 6538, 5384, 4379, 3092, 2185, 1620, 1504, 1078]","[9855, 9422, 6538, 5384, 4379, 3092, 2185, 1620, 1504, 1078]",10,True,True,[],0,0,1.591003179550171
gpt-5.2,"[6538, 5384, 1078, 1620, 2185, 1504, 3092, 9855, 4379, 9422]",10,"[9855, 9422, 6538, 5384, 4379, 3092, 2185, 1620, 1504, 1078]","[9855, 9422, 6538, 5384, 4379, 3092, 2185, 1620, 1504, 1078]",10,True,True,[],0,0,1.146183729171753
gemini-3-pro-preview,"[910, 1833, 4131, 5561, 8328, 2415, 9101, 9561, 1711, 7386]",10,"[9561, 9101, 8328, 7386, 5561, 4131, 2415, 1833, 1711, 910]","[9561, 9101, 8328, 7386, 5561, 4131, 2415, 1833, 1711, 910]",10,True,True,[],0,0,9.305767059326172
gemini-2.5-flash,"[910, 1833, 4131, 5561, 8328, 2415, 9101, 9561, 1711, 7386]",10,"[9561, 9101, 8328, 7386, 5561, 4131, 2415, 1833, 1711, 910]","[9561, 9101, 8328, 7386, 5561, 4131, 2415, 1833, 1711, 910]",10,True,True,[],0,0,1.8613975048065186
claude-sonnet-4-5,"[910, 1833, 4131, 5561, 8328, 2415, 9101, 9561, 1711, 7386]",10,"[9561, 9101, 8328, 7386, 5561, 4131, 2415, 1833, 1711, 910]","[9561, 9101, 8328, 7386, 5561, 4131, 2415, 1833, 1711, 910]",10,True,True,[],0,0,1.8798680305480957
gpt-5.2,"[910, 1833, 4131, 5561, 8328, 2415, 9101, 9561, 1711, 7386]",10,"[9561, 9101, 8328, 7386, 5561, 4131, 2415, 1833, 1711, 910]","[9561, 9101, 8328, 7386, 5561, 4131, 2415, 1833, 1711, 910]",10,True,True,[],0,0,0.82639479637146
gemini-3-pro-preview,"[5415, 4935, 3508, 9443, 9628, 8046, 1838, 1531, 7889, 5495]",10,"[9628, 9443, 8046, 7889, 5495, 5415, 4935, 3508, 1838, 1531]","[9628, 9443, 8046, 7889, 5495, 5415, 4935, 3508, 1838, 1531]",10,True,True,[],0,0,8.891550302505493
gemini-2.5-flash,"[5415, 4935, 3508, 9443, 9628, 8046, 1838, 1531, 7889, 5495]",10,"[9628, 9443, 8046, 7889, 5495, 5415, 4935, 3508, 1838, 1531]","[9628, 9443, 8046, 7889, 5495, 5415, 4935, 3508, 1838, 1531]",10,True,True,[],0,0,2.3054494857788086
claude-sonnet-4-5,"[5415, 4935, 3508, 9443, 9628, 8046, 1838, 1531, 7889, 5495]",10,"[9628, 9443, 8046, 7889, 5495, 5415, 4935, 3508, 1838, 1531]","[9628, 9443, 8046, 7889, 5495, 5415, 4935, 3508, 1838, 1531]",10,True,True,[],0,0,1.8552141189575195
gpt-5.2,"[5415, 4935, 3508, 9443, 9628, 8046, 1838, 1531, 7889, 5495]",10,"[9628, 9443, 8046, 7889, 5495, 5415, 4935, 3508, 1838, 1531]","[9628, 9443, 8046, 7889, 5495, 5415, 4935, 3508, 1838, 1531]",10,True,True,[],0,0,0.8287148475646973
gemini-3-pro-preview,"[2477, 7658, 1176, 7771, 4753, 8960, 4916, 8681, 6550, 9746]",10,"[9746, 8960, 8681, 7771, 7658, 6550, 4916, 4753, 2477, 1176]","[9746, 8960, 8681, 7771, 7658, 6550, 4916, 4753, 2477, 1176]",10,True,True,[],0,0,9.248411417007446
gemini-2.5-flash,"[2477, 7658, 1176, 7771, 4753, 8960, 4916, 8681, 6550, 9746]",10,"[9746, 8960, 8681, 7771, 7658, 6550, 4916, 4753, 2477, 1176]","[9746, 8960, 8681, 7771, 7658, 6550, 4916, 4753, 2477, 1176]",10,True,True,[],0,0,1.4970669746398926
claude-sonnet-4-5,"[2477, 7658, 1176, 7771, 4753, 8960, 4916, 8681, 6550, 9746]",10,"[9746, 8960, 8681, 7771, 7658, 6550, 4916, 4753, 2477, 1176]","[9746, 8960, 8681, 7771, 7658, 6550, 4916, 4753, 2477, 1176]",10,True,True,[],0,0,2.2277870178222656
gpt-5.2,"[2477, 7658, 1176, 7771, 4753, 8960, 4916, 8681, 6550, 9746]",10,"[9746, 8960, 8681, 7771, 7658, 6550, 4916, 4753, 2477, 1176]","[9746, 8960, 8681, 7771, 7658, 6550, 4916, 4753, 2477, 1176]",10,True,True,[],0,0,0.8762116432189941
gemini-3-pro-preview,"[6254, 6376, 8307, 3448, 3079, 4052, 141, 2944, 4340, 2731]",10,"[8307, 6376, 6254, 4340, 4052, 3448, 3079, 2944, 2731, 141]","[8307, 6376, 6254, 4340, 4052, 3448, 3079, 2944, 2731, 141]",10,True,True,[],0,0,8.960208654403687
gemini-2.5-flash,"[6254, 6376, 8307, 3448, 3079, 4052, 141, 2944, 4340, 2731]",10,"[8307, 6376, 6254, 4340, 4052, 3448, 3079, 2944, 2731, 141]","[8307, 6376, 6254, 4340, 4052, 3448, 3079, 2944, 2731, 141]",10,True,True,[],0,0,1.385547399520874
claude-sonnet-4-5,"[6254, 6376, 8307, 3448, 3079, 4052, 141, 2944, 4340, 2731]",10,"[8307, 6376, 6254, 4340, 4052, 3448, 3079, 2944, 2731, 141]","[8307, 6376, 6254, 4340, 4052, 3448, 3079, 2944, 2731, 141]",10,True,True,[],0,0,1.1569890975952148
gpt-5.2,"[6254, 6376, 8307, 3448, 3079, 4052, 141, 2944, 4340, 2731]",10,"[8307, 6376, 6254, 4340, 4052, 3448, 3079, 2944, 2731, 141]","[8307, 6376, 6254, 4340, 4052, 3448, 3079, 2944, 2731, 141]",10,True,True,[],0,0,1.1448535919189453
gemini-3-pro-preview,"[7633, 9447, 5749, 5196, 5755, 3419, 5978, 5699, 8106, 4148]",10,"[9447, 8106, 7633, 5978, 5755, 5749, 5699, 5196, 4148, 3419]","[9447, 8106, 7633, 5978, 5755, 5749, 5699, 5196, 4148, 3419]",10,True,True,[],0,0,11.747328519821167
gemini-2.5-flash,"[7633, 9447, 5749, 5196, 5755, 3419, 5978, 5699, 8106, 4148]",10,"[9447, 8106, 7633, 5978, 5755, 5749, 5699, 5196, 4148, 3419]","[9447, 8106, 7633, 5978, 5755, 5749, 5699, 5196, 4148, 3419]",10,True,True,[],0,0,0.8155956268310547
claude-sonnet-4-5,"[7633, 9447, 5749, 5196, 5755, 3419, 5978, 5699, 8106, 4148]",10,"[9447, 8106, 7633, 5978, 5755, 5749, 5699, 5196, 4148, 3419]","[9447, 8106, 7633, 5978, 5755, 5749, 5699, 5196, 4148, 3419]",10,True,True,[],0,0,1.8810405731201172
gpt-5.2,"[7633, 9447, 5749, 5196, 5755, 3419, 5978, 5699, 8106, 4148]",10,"[9447, 8106, 7633, 5978, 5755, 5749, 5699, 5196, 4148, 3419]","[9447, 8106, 7633, 5978, 5755, 5749, 5699, 5196, 4148, 3419]",10,True,True,[],0,0,0.8291404247283936
gemini-3-pro-preview,"[8444, 921, 6080, 1570, 7625, 7136, 3434, 683, 7006, 9637]",10,"[9637, 8444, 7625, 7136, 7006, 6080, 3434, 1570, 921, 683]","[9637, 8444, 7625, 7136, 7006, 6080, 3434, 1570, 921, 683]",10,True,True,[],0,0,8.869313955307007
gemini-2.5-flash,"[8444, 921, 6080, 1570, 7625, 7136, 3434, 683, 7006, 9637]",10,"[9637, 8444, 7625, 7136, 7006, 6080, 3434, 1570, 921, 683]","[9637, 8444, 7625, 7136, 7006, 6080, 3434, 1570, 921, 683]",10,True,True,[],0,0,1.9194154739379883
claude-sonnet-4-5,"[8444, 921, 6080, 1570, 7625, 7136, 3434, 683, 7006, 9637]",10,"[9637, 8444, 7625, 7136, 7006, 6080, 3434, 1570, 921, 683]","[9637, 8444, 7625, 7136, 7006, 6080, 3434, 1570, 921, 683]",10,True,True,[],0,0,1.5893707275390625
gpt-5.2,"[8444, 921, 6080, 1570, 7625, 7136, 3434, 683, 7006, 9637]",10,"[9637, 8444, 7625, 7136, 7006, 6080, 3434, 1570, 921, 683]","[9637, 8444, 7625, 7136, 7006, 6080, 3434, 1570, 921, 683]",10,True,True,[],0,0,0.9091212749481201
gemini-3-pro-preview,"[768, 3226, 2719, 9804, 9719, 9069, 89, 158, 5962, 6751]",10,"[9804, 9719, 9069, 6751, 5962, 3226, 2719, 768, 158, 89]","[9804, 9719, 9069, 6751, 5962, 3226, 2719, 768, 158, 89]",10,True,True,[],0,0,8.260186672210693
gemini-2.5-flash,"[768, 3226, 2719, 9804, 9719, 9069, 89, 158, 5962, 6751]",10,"[9804, 9719, 9069, 6751, 5962, 3226, 2719, 768, 158, 89]","[9804, 9719, 9069, 6751, 5962, 3226, 2719, 768, 158, 89]",10,True,True,[],0,0,2.9560251235961914
claude-sonnet-4-5,"[768, 3226, 2719, 9804, 9719, 9069, 89, 158, 5962, 6751]",10,"[9804, 9719, 9069, 6751, 5962, 3226, 2719, 768, 158, 89]","[9804, 9719, 9069, 6751, 5962, 3226, 2719, 768, 158, 89]",10,True,True,[],0,0,1.6776132583618164
gpt-5.2,"[768, 3226, 2719, 9804, 9719, 9069, 89, 158, 5962, 6751]",10,"[9804, 9719, 9069, 6751, 5962, 3226, 2719, 768, 158, 89]","[9804, 9719, 9069, 6751, 5962, 3226, 2719, 768, 158, 89]",10,True,True,[],0,0,1.0314061641693115
gemini-3-pro-preview,"[6513, 7148, 5184, 8902, 4777, 708, 9158, 1108, 3400, 5265]",10,"[9158, 8902, 7148, 6513, 5265, 5184, 4777, 3400, 1108, 708]","[9158, 8902, 7148, 6513, 5265, 5184, 4777, 3400, 1108, 708]",10,True,True,[],0,0,7.150156497955322
gemini-2.5-flash,"[6513, 7148, 5184, 8902, 4777, 708, 9158, 1108, 3400, 5265]",10,"[9158, 8902, 7148, 6513, 5265, 5184, 4777, 3400, 1108, 708]","[9158, 8902, 7148, 6513, 5265, 5184, 4777, 3400, 1108, 708]",10,True,True,[],0,0,1.5538418292999268
claude-sonnet-4-5,"[6513, 7148, 5184, 8902, 4777, 708, 9158, 1108, 3400, 5265]",10,"[9158, 8902, 7148, 6513, 5265, 5184, 4777, 3400, 1108, 708]","[9158, 8902, 7148, 6513, 5265, 5184, 4777, 3400, 1108, 708]",10,True,True,[],0,0,2.5882375240325928
gpt-5.2,"[6513, 7148, 5184, 8902, 4777, 708, 9158, 1108, 3400, 5265]",10,"[9158, 8902, 7148, 6513, 5265, 5184, 4777, 3400, 1108, 708]","[9158, 8902, 7148, 6513, 5265, 5184, 4777, 3400, 1108, 708]",10,True,True,[],0,0,0.8397209644317627
gemini-3-pro-preview,"[8239, 8157, 9928, 3563, 4160, 2367, 2254, 4071, 6201, 2042]",10,"[9928, 8239, 8157, 6201, 4160, 4071, 3563, 2367, 2254, 2042]","[9928, 8239, 8157, 6201, 4160, 4071, 3563, 2367, 2254, 2042]",10,True,True,[],0,0,8.968456029891968
gemini-2.5-flash,"[8239, 8157, 9928, 3563, 4160, 2367, 2254, 4071, 6201, 2042]",10,"[9928, 8239, 8157, 6201, 4160, 4071, 3563, 2367, 2254, 2042]","[9928, 8239, 8157, 6201, 4160, 4071, 3563, 2367, 2254, 2042]",10,True,True,[],0,0,0.8054413795471191
claude-sonnet-4-5,"[8239, 8157, 9928, 3563, 4160, 2367, 2254, 4071, 6201, 2042]",10,"[9928, 8239, 8157, 6201, 4160, 4071, 3563, 2367, 2254, 2042]","[9928, 8239, 8157, 6201, 4160, 4071, 3563, 2367, 2254, 2042]",10,True,True,[],0,0,1.1847927570343018
gpt-5.2,"[8239, 8157, 9928, 3563, 4160, 2367, 2254, 4071, 6201, 2042]",10,"[9928, 8239, 8157, 6201, 4160, 4071, 3563, 2367, 2254, 2042]","[9928, 8239, 8157, 6201, 4160, 4071, 3563, 2367, 2254, 2042]",10,True,True,[],0,0,1.0080745220184326
gemini-3-pro-preview,"[9226, 3019, 9761, 7422, 3223, 4502, 5536, 4656, 9328, 4365]",10,"[9761, 9328, 9226, 7422, 5536, 4656, 4502, 4365, 3223, 3019]","[9761, 9328, 9226, 7422, 5536, 4656, 4502, 4365, 3223, 3019]",10,True,True,[],0,0,8.891089916229248
gemini-2.5-flash,"[9226, 3019, 9761, 7422, 3223, 4502, 5536, 4656, 9328, 4365]",10,"[9761, 9328, 9226, 7422, 5536, 4656, 4502, 4365, 3223, 3019]","[9761, 9328, 9226, 7422, 5536, 4656, 4502, 4365, 3223, 3019]",10,True,True,[],0,0,1.8336334228515625
claude-sonnet-4-5,"[9226, 3019, 9761, 7422, 3223, 4502, 5536, 4656, 9328, 4365]",10,"[9761, 9328, 9226, 7422, 5536, 4656, 4502, 4365, 3223, 3019]","[9761, 9328, 9226, 7422, 5536, 4656, 4502, 4365, 3223, 3019]",10,True,True,[],0,0,1.8198912143707275
gpt-5.2,"[9226, 3019, 9761, 7422, 3223, 4502, 5536, 4656, 9328, 4365]",10,"[9761, 9328, 9226, 7422, 5536, 4656, 4502, 4365, 3223, 3019]","[9761, 9328, 9226, 7422, 5536, 4656, 4502, 4365, 3223, 3019]",10,True,True,[],0,0,1.2185728549957275
gemini-3-pro-preview,"[5942, 3547, 886, 5943, 4893, 672, 6854, 8484, 8373, 3906]",10,"[8484, 8373, 6854, 5943, 5942, 4893, 3906, 3547, 886, 672]","[8484, 8373, 6854, 5943, 5942, 4893, 3906, 3547, 886, 672]",10,True,True,[],0,0,7.599336385726929
gemini-2.5-flash,"[5942, 3547, 886, 5943, 4893, 672, 6854, 8484, 8373, 3906]",10,"[8484, 8373, 6854, 5943, 5942, 4893, 3906, 3547, 886, 672]","[8484, 8373, 6854, 5943, 5942, 4893, 3906, 3547, 886, 672]",10,True,True,[],0,0,1.7526240348815918
claude-sonnet-4-5,"[5942, 3547, 886, 5943, 4893, 672, 6854, 8484, 8373, 3906]",10,"[8484, 8373, 6854, 5943, 5942, 4893, 3906, 3547, 886, 672]","[8484, 8373, 6854, 5943, 5942, 4893, 3906, 3547, 886, 672]",10,True,True,[],0,0,1.1589879989624023
gpt-5.2,"[5942, 3547, 886, 5943, 4893, 672, 6854, 8484, 8373, 3906]",10,"[8484, 8373, 6854, 5943, 5942, 4893, 3906, 3547, 886, 672]","[8484, 8373, 6854, 5943, 5942, 4893, 3906, 3547, 886, 672]",10,True,True,[],0,0,0.8111217021942139
gemini-3-pro-preview,"[6572, 7102, 1895, 8438, 7387, 8315, 7536, 4662, 8412, 3977]",10,"[8438, 8412, 8315, 7536, 7387, 7102, 6572, 4662, 3977, 1895]","[8438, 8412, 8315, 7536, 7387, 7102, 6572, 4662, 3977, 1895]",10,True,True,[],0,0,10.905022144317627
gemini-2.5-flash,"[6572, 7102, 1895, 8438, 7387, 8315, 7536, 4662, 8412, 3977]",10,"[8438, 8412, 8315, 7536, 7387, 7102, 6572, 4662, 3977, 1895]","[8438, 8412, 8315, 7536, 7387, 7102, 6572, 4662, 3977, 1895]",10,True,True,[],0,0,1.5616416931152344
claude-sonnet-4-5,"[6572, 7102, 1895, 8438, 7387, 8315, 7536, 4662, 8412, 3977]",10,"[8438, 8412, 8315, 7536, 7387, 7102, 6572, 4662, 3977, 1895]","[8438, 8412, 8315, 7536, 7387, 7102, 6572, 4662, 3977, 1895]",10,True,True,[],0,0,1.5400917530059814
gpt-5.2,"[6572, 7102, 1895, 8438, 7387, 8315, 7536, 4662, 8412, 3977]",10,"[8438, 8412, 8315, 7536, 7387, 7102, 6572, 4662, 3977, 1895]","[8438, 8412, 8315, 7536, 7387, 7102, 6572, 4662, 3977, 1895]",10,True,True,[],0,0,1.2408521175384521
gemini-3-pro-preview,"[4245, 198, 4866, 9418, 175, 4228, 6580, 1415, 8181, 3281]",10,"[9418, 8181, 6580, 4866, 4245, 4228, 3281, 1415, 198, 175]","[9418, 8181, 6580, 4866, 4245, 4228, 3281, 1415, 198, 175]",10,True,True,[],0,0,8.109080076217651
gemini-2.5-flash,"[4245, 198, 4866, 9418, 175, 4228, 6580, 1415, 8181, 3281]",10,"[9418, 8181, 6580, 4866, 4245, 4228, 3281, 1415, 198, 175]","[9418, 8181, 6580, 4866, 4245, 4228, 3281, 1415, 198, 175]",10,True,True,[],0,0,1.4714553356170654
